incident_id,date,site,country,incident_type,severity,shift,response_time_min,badge_access,cctv_alert,visitor,outcome,year,month,month_name,year_month,day_of_week,is_weekend,severity_weight,high_risk_target,is_confirmed,is_unresolved,is_false_alarm,slow_response
INC00616,2026-03-14,Bangalore,India,Emergency Exit Misuse,High,Day,2,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Saturday,True,3,1,1,0,0,0
INC01409,2026-03-14,Berlin,Germany,Lost Badge,Medium,Day,7,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Saturday,True,2,0,1,0,0,0
INC00059,2026-03-15,London,UK,Suspicious Package,Critical,Day,11,No,Yes,No,Confirmed,2026,3,Mar,2026-03,Sunday,True,4,1,1,0,0,0
INC00259,2026-03-15,Singapore,Singapore,Lost Badge,Medium,Night,13,Yes,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Sunday,True,2,0,1,0,0,0
INC00638,2026-03-15,Sydney,Australia,Lost Badge,Medium,Day,14,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Sunday,True,2,0,1,0,0,0
INC00950,2026-03-15,Dublin,Ireland,Door Forced Open,High,Day,14,Yes,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Sunday,True,3,1,1,0,0,0
INC01614,2026-03-15,Austin,USA,Door Forced Open,Critical,Evening,14,Yes,No,No,Confirmed,2026,3,Mar,2026-03,Sunday,True,4,1,1,0,0,0
INC00071,2026-03-16,Sydney,Australia,CCTV False Alarm,Low,Night,9,No,Yes,No,False Alarm,2026,3,Mar,2026-03,Monday,False,1,0,0,0,1,0
INC00118,2026-03-16,Tokyo,Japan,Unauthorized Access,High,Evening,15,No,No,No,Resolved,2026,3,Mar,2026-03,Monday,False,3,1,0,0,0,0
INC01716,2026-03-16,Tokyo,Japan,Suspicious Person,Medium,Day,14,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Monday,False,2,0,1,0,0,0
INC00113,2026-03-17,Berlin,Germany,Suspicious Package,High,Evening,18,No,Yes,No,Resolved,2026,3,Mar,2026-03,Tuesday,False,3,1,0,0,0,1
INC00962,2026-03-17,Tokyo,Japan,Badge Misuse,Medium,Night,11,Yes,No,Yes,Resolved,2026,3,Mar,2026-03,Tuesday,False,2,0,0,0,0,0
INC01562,2026-03-17,Singapore,Singapore,Suspicious Person,Medium,Night,8,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Tuesday,False,2,0,1,0,0,0
INC01851,2026-03-17,Singapore,Singapore,Suspicious Package,Critical,Night,17,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Tuesday,False,4,1,1,0,0,1
INC00882,2026-03-18,Austin,USA,Visitor Policy Violation,Medium,Day,12,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Wednesday,False,2,0,1,0,0,0
INC00938,2026-03-18,Sydney,Australia,Door Forced Open,Critical,Day,11,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Wednesday,False,4,1,1,0,0,0
INC01212,2026-03-18,Sydney,Australia,Suspicious Package,Critical,Night,10,No,Yes,No,Under Investigation,2026,3,Mar,2026-03,Wednesday,False,4,1,0,1,0,0
INC01999,2026-03-18,Bangalore,India,Lost Badge,Medium,Day,15,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Wednesday,False,2,0,1,0,0,0
INC00693,2026-03-19,Austin,USA,Unauthorized Access,High,Evening,11,No,Yes,No,Confirmed,2026,3,Mar,2026-03,Thursday,False,3,1,1,0,0,0
INC01196,2026-03-19,Sydney,Australia,CCTV False Alarm,Low,Day,17,No,Yes,No,False Alarm,2026,3,Mar,2026-03,Thursday,False,1,0,0,0,1,1
INC01253,2026-03-19,Sydney,Australia,CCTV False Alarm,Low,Night,11,Yes,Yes,No,False Alarm,2026,3,Mar,2026-03,Thursday,False,1,0,0,0,1,0
INC01373,2026-03-19,Sydney,Australia,Emergency Exit Misuse,High,Day,15,Yes,No,No,Confirmed,2026,3,Mar,2026-03,Thursday,False,3,1,1,0,0,0
INC01318,2026-03-20,Singapore,Singapore,Suspicious Person,High,Day,10,Yes,Yes,No,Resolved,2026,3,Mar,2026-03,Friday,False,3,1,0,0,0,0
INC00908,2026-03-21,Austin,USA,CCTV False Alarm,Low,Night,8,Yes,No,Yes,False Alarm,2026,3,Mar,2026-03,Saturday,True,1,0,0,0,1,0
INC01222,2026-03-21,Tokyo,Japan,Badge Misuse,High,Night,15,No,Yes,Yes,Resolved,2026,3,Mar,2026-03,Saturday,True,3,1,0,0,0,0
INC01791,2026-03-21,Sydney,Australia,Tailgating,High,Evening,13,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Saturday,True,3,1,1,0,0,0
INC00060,2026-03-22,Berlin,Germany,Badge Misuse,High,Night,10,Yes,Yes,No,Resolved,2026,3,Mar,2026-03,Sunday,True,3,1,0,0,0,0
INC00980,2026-03-22,London,UK,Suspicious Package,High,Evening,11,Yes,Yes,Yes,Resolved,2026,3,Mar,2026-03,Sunday,True,3,1,0,0,0,0
INC01858,2026-03-22,Sydney,Australia,Visitor Policy Violation,Medium,Day,8,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Sunday,True,2,0,1,0,0,0
INC00684,2026-03-23,Dublin,Ireland,Suspicious Package,High,Evening,11,No,Yes,No,Resolved,2026,3,Mar,2026-03,Monday,False,3,1,0,0,0,0
INC01390,2026-03-23,London,UK,Visitor Policy Violation,Medium,Day,13,Yes,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Monday,False,2,0,1,0,0,0
INC01422,2026-03-23,Dublin,Ireland,CCTV False Alarm,Low,Day,17,Yes,No,Yes,False Alarm,2026,3,Mar,2026-03,Monday,False,1,0,0,0,1,1
INC01704,2026-03-23,Berlin,Germany,CCTV False Alarm,Low,Day,11,Yes,Yes,No,False Alarm,2026,3,Mar,2026-03,Monday,False,1,0,0,0,1,0
INC00229,2026-03-24,London,UK,CCTV Offline,Medium,Day,12,No,Yes,No,Under Investigation,2026,3,Mar,2026-03,Tuesday,False,2,0,0,1,0,0
INC00696,2026-03-24,Sydney,Australia,CCTV Offline,Medium,Day,15,Yes,No,No,Under Investigation,2026,3,Mar,2026-03,Tuesday,False,2,0,0,1,0,0
INC00957,2026-03-24,Austin,USA,CCTV Offline,Medium,Day,6,No,No,Yes,Confirmed,2026,3,Mar,2026-03,Tuesday,False,2,0,1,0,0,0
INC00965,2026-03-24,Tokyo,Japan,Lost Badge,Low,Day,20,Yes,Yes,No,Under Investigation,2026,3,Mar,2026-03,Tuesday,False,1,0,0,1,0,1
INC01015,2026-03-24,Sydney,Australia,CCTV Offline,Medium,Day,17,No,Yes,No,Confirmed,2026,3,Mar,2026-03,Tuesday,False,2,0,1,0,0,1
INC01665,2026-03-24,Berlin,Germany,Door Forced Open,Critical,Night,16,Yes,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Tuesday,False,4,1,1,0,0,1
INC01672,2026-03-24,Singapore,Singapore,Lost Badge,Low,Night,11,Yes,Yes,No,Resolved,2026,3,Mar,2026-03,Tuesday,False,1,0,0,0,0,0
INC00159,2026-03-25,Austin,USA,Tailgating,Medium,Night,13,No,Yes,No,Confirmed,2026,3,Mar,2026-03,Wednesday,False,2,0,1,0,0,0
INC00392,2026-03-25,Dublin,Ireland,Suspicious Package,Critical,Day,5,Yes,No,Yes,Confirmed,2026,3,Mar,2026-03,Wednesday,False,4,1,1,0,0,0
INC00714,2026-03-25,Austin,USA,CCTV Offline,Medium,Night,13,No,No,No,Under Investigation,2026,3,Mar,2026-03,Wednesday,False,2,0,0,1,0,0
INC01294,2026-03-25,London,UK,Lost Badge,Medium,Evening,11,No,Yes,No,Resolved,2026,3,Mar,2026-03,Wednesday,False,2,0,0,0,0,0
INC01499,2026-03-25,Berlin,Germany,Suspicious Person,Medium,Evening,12,Yes,Yes,Yes,Under Investigation,2026,3,Mar,2026-03,Wednesday,False,2,0,0,1,0,0
INC01964,2026-03-25,Dublin,Ireland,Suspicious Package,High,Evening,8,Yes,No,No,Resolved,2026,3,Mar,2026-03,Wednesday,False,3,1,0,0,0,0
INC00761,2026-03-26,Tokyo,Japan,CCTV Offline,Medium,Night,12,Yes,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Thursday,False,2,0,1,0,0,0
INC00884,2026-03-26,Dublin,Ireland,Unauthorized Access,High,Evening,16,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Thursday,False,3,1,1,0,0,1
INC01634,2026-03-26,London,UK,Door Forced Open,Critical,Evening,10,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Thursday,False,4,1,1,0,0,0
INC00558,2026-03-27,Sydney,Australia,Visitor Policy Violation,Medium,Day,13,No,Yes,No,Resolved,2026,3,Mar,2026-03,Friday,False,2,0,0,0,0,0
INC00729,2026-03-27,Berlin,Germany,Suspicious Person,High,Evening,7,No,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Friday,False,3,1,1,0,0,0
INC00772,2026-03-27,Tokyo,Japan,Tailgating,Medium,Day,7,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Friday,False,2,0,1,0,0,0
INC01218,2026-03-27,Tokyo,Japan,Tailgating,Medium,Night,9,Yes,No,Yes,Under Investigation,2026,3,Mar,2026-03,Friday,False,2,0,0,1,0,0
INC01439,2026-03-27,London,UK,Door Forced Open,Critical,Day,11,Yes,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Friday,False,4,1,1,0,0,0
INC01679,2026-03-27,Tokyo,Japan,CCTV Offline,Medium,Evening,16,No,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Friday,False,2,0,1,0,0,1
INC01801,2026-03-27,Bangalore,India,Badge Misuse,Medium,Night,7,No,Yes,No,Confirmed,2026,3,Mar,2026-03,Friday,False,2,0,1,0,0,0
INC00362,2026-03-28,Sydney,Australia,CCTV False Alarm,Low,Night,5,Yes,Yes,No,False Alarm,2026,3,Mar,2026-03,Saturday,True,1,0,0,0,1,0
INC00610,2026-03-28,London,UK,Tailgating,High,Evening,14,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Saturday,True,3,1,1,0,0,0
INC00820,2026-03-28,Tokyo,Japan,Visitor Policy Violation,Medium,Day,18,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Saturday,True,2,0,1,0,0,1
INC01277,2026-03-28,Austin,USA,Suspicious Package,High,Evening,9,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Saturday,True,3,1,1,0,0,0
INC01755,2026-03-28,Bangalore,India,Badge Misuse,Medium,Night,18,Yes,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Saturday,True,2,0,1,0,0,1
INC01861,2026-03-28,Berlin,Germany,Suspicious Package,Critical,Night,21,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Saturday,True,4,1,1,0,0,1
INC00722,2026-03-29,Austin,USA,Visitor Policy Violation,Medium,Evening,7,No,No,No,Confirmed,2026,3,Mar,2026-03,Sunday,True,2,0,1,0,0,0
INC00762,2026-03-29,Tokyo,Japan,Unauthorized Access,Medium,Day,5,Yes,Yes,No,Confirmed,2026,3,Mar,2026-03,Sunday,True,2,0,1,0,0,0
INC00854,2026-03-29,Dublin,Ireland,CCTV False Alarm,Low,Evening,14,No,Yes,Yes,False Alarm,2026,3,Mar,2026-03,Sunday,True,1,0,0,0,1,0
INC01092,2026-03-29,Tokyo,Japan,Suspicious Person,High,Day,17,Yes,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Sunday,True,3,1,1,0,0,1
INC00047,2026-03-30,Austin,USA,CCTV False Alarm,Low,Night,5,Yes,No,No,False Alarm,2026,3,Mar,2026-03,Monday,False,1,0,0,0,1,0
INC00329,2026-03-30,Singapore,Singapore,Door Forced Open,Critical,Night,12,No,Yes,Yes,Confirmed,2026,3,Mar,2026-03,Monday,False,4,1,1,0,0,0
INC00380,2026-03-30,Bangalore,India,Tailgating,High,Day,10,No,No,No,Resolved,2026,3,Mar,2026-03,Monday,False,3,1,0,0,0,0
INC00736,2026-03-30,Berlin,Germany,Badge Misuse,Medium,Night,18,No,Yes,No,Resolved,2026,3,Mar,2026-03,Monday,False,2,0,0,0,0,1
INC01834,2026-03-30,Singapore,Singapore,Lost Badge,Low,Day,7,Yes,Yes,No,Resolved,2026,3,Mar,2026-03,Monday,False,1,0,0,0,0,0
INC00297,2026-03-31,London,UK,Tailgating,Medium,Day,12,No,No,Yes,Under Investigation,2026,3,Mar,2026-03,Tuesday,False,2,0,0,1,0,0
INC00617,2026-03-31,Sydney,Australia,CCTV Offline,Medium,Day,11,Yes,Yes,No,Under Investigation,2026,3,Mar,2026-03,Tuesday,False,2,0,0,1,0,0
INC01348,2026-03-31,Austin,USA,CCTV False Alarm,Low,Evening,12,No,Yes,No,False Alarm,2026,3,Mar,2026-03,Tuesday,False,1,0,0,0,1,0
INC00232,2026-04-01,London,UK,Unauthorized Access,Medium,Night,13,Yes,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Wednesday,False,2,0,1,0,0,0
INC00766,2026-04-01,Dublin,Ireland,Badge Misuse,High,Evening,10,Yes,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Wednesday,False,3,1,1,0,0,0
INC00858,2026-04-01,London,UK,CCTV False Alarm,Low,Day,17,Yes,Yes,Yes,False Alarm,2026,4,Apr,2026-04,Wednesday,False,1,0,0,0,1,1
INC00864,2026-04-01,Bangalore,India,CCTV Offline,Medium,Evening,24,Yes,Yes,No,Under Investigation,2026,4,Apr,2026-04,Wednesday,False,2,0,0,1,0,1
INC01789,2026-04-01,Bangalore,India,Suspicious Package,Critical,Day,18,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Wednesday,False,4,1,1,0,0,1
INC01827,2026-04-01,Berlin,Germany,Badge Misuse,Medium,Day,9,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Wednesday,False,2,0,1,0,0,0
INC00615,2026-04-02,Dublin,Ireland,Lost Badge,Low,Day,6,N/A,Yes,No,Resolved,2026,4,Apr,2026-04,Thursday,False,1,0,0,0,0,0
INC00975,2026-04-02,Austin,USA,Lost Badge,Medium,Day,4,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Thursday,False,2,0,1,0,0,0
INC01359,2026-04-02,Berlin,Germany,Unauthorized Access,High,Evening,6,Yes,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Thursday,False,3,1,1,0,0,0
INC01673,2026-04-02,Dublin,Ireland,Suspicious Package,Critical,Night,12,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Thursday,False,4,1,1,0,0,0
INC00420,2026-04-03,Berlin,Germany,Door Forced Open,High,Night,17,No,No,Yes,Confirmed,2026,4,Apr,2026-04,Friday,False,3,1,1,0,0,1
INC01340,2026-04-03,Austin,USA,Badge Misuse,High,Day,7,Yes,Yes,No,Resolved,2026,4,Apr,2026-04,Friday,False,3,1,0,0,0,0
INC01824,2026-04-03,Austin,USA,Door Forced Open,High,Day,13,Yes,No,No,Confirmed,2026,4,Apr,2026-04,Friday,False,3,1,1,0,0,0
INC01914,2026-04-03,London,UK,Unauthorized Access,High,Night,17,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Friday,False,3,1,1,0,0,1
INC01580,2026-04-04,Tokyo,Japan,Visitor Policy Violation,Low,Day,17,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Saturday,True,1,0,1,0,0,1
INC00735,2026-04-05,Austin,USA,CCTV Offline,Medium,Night,16,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Sunday,True,2,0,1,0,0,1
INC01574,2026-04-05,Dublin,Ireland,Visitor Policy Violation,Low,Day,13,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Sunday,True,1,0,1,0,0,0
INC00549,2026-04-06,Austin,USA,CCTV False Alarm,Low,Evening,9,Yes,Yes,No,False Alarm,2026,4,Apr,2026-04,Monday,False,1,0,0,0,1,0
INC01586,2026-04-06,Tokyo,Japan,Visitor Policy Violation,Low,Day,7,N/A,Yes,No,Confirmed,2026,4,Apr,2026-04,Monday,False,1,0,1,0,0,0
INC00133,2026-04-07,Sydney,Australia,CCTV Offline,Medium,Night,20,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Tuesday,False,2,0,1,0,0,1
INC00230,2026-04-07,Tokyo,Japan,Tailgating,High,Night,13,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Tuesday,False,3,1,1,0,0,0
INC00254,2026-04-07,Sydney,Australia,Suspicious Person,Medium,Day,18,No,No,No,Confirmed,2026,4,Apr,2026-04,Tuesday,False,2,0,1,0,0,1
INC00679,2026-04-07,Bangalore,India,Suspicious Person,High,Day,16,No,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Tuesday,False,3,1,1,0,0,1
INC00507,2026-04-08,Bangalore,India,CCTV Offline,Medium,Evening,16,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Wednesday,False,2,0,1,0,0,1
INC01549,2026-04-08,Austin,USA,Lost Badge,Low,Day,11,Yes,Yes,Yes,Resolved,2026,4,Apr,2026-04,Wednesday,False,1,0,0,0,0,0
INC01594,2026-04-08,London,UK,Emergency Exit Misuse,Medium,Day,11,No,Yes,No,Resolved,2026,4,Apr,2026-04,Wednesday,False,2,0,0,0,0,0
INC01306,2026-04-09,Austin,USA,CCTV False Alarm,Low,Evening,8,Yes,No,No,False Alarm,2026,4,Apr,2026-04,Thursday,False,1,0,0,0,1,0
INC01901,2026-04-09,Tokyo,Japan,Visitor Policy Violation,Low,Day,16,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Thursday,False,1,0,1,0,0,1
INC01071,2026-04-10,Sydney,Australia,Emergency Exit Misuse,Medium,Night,14,Yes,Yes,No,Resolved,2026,4,Apr,2026-04,Friday,False,2,0,0,0,0,0
INC00023,2026-04-11,Bangalore,India,Visitor Policy Violation,Medium,Night,10,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Saturday,True,2,0,1,0,0,0
INC00106,2026-04-11,Berlin,Germany,Suspicious Person,Medium,Night,10,Yes,Yes,No,Under Investigation,2026,4,Apr,2026-04,Saturday,True,2,0,0,1,0,0
INC00405,2026-04-11,Singapore,Singapore,CCTV Offline,Medium,Day,13,No,Yes,No,Resolved,2026,4,Apr,2026-04,Saturday,True,2,0,0,0,0,0
INC00642,2026-04-11,Berlin,Germany,CCTV False Alarm,Low,Day,3,Yes,Yes,No,False Alarm,2026,4,Apr,2026-04,Saturday,True,1,0,0,0,1,0
INC00984,2026-04-11,Tokyo,Japan,CCTV False Alarm,Low,Day,7,Yes,Yes,No,False Alarm,2026,4,Apr,2026-04,Saturday,True,1,0,0,0,1,0
INC01008,2026-04-11,Tokyo,Japan,Suspicious Package,Critical,Day,8,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Saturday,True,4,1,1,0,0,0
INC01301,2026-04-11,Sydney,Australia,Suspicious Package,High,Day,2,Yes,No,Yes,Confirmed,2026,4,Apr,2026-04,Saturday,True,3,1,1,0,0,0
INC01408,2026-04-11,London,UK,Lost Badge,Medium,Night,13,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Saturday,True,2,0,1,0,0,0
INC01541,2026-04-11,Singapore,Singapore,Door Forced Open,High,Day,4,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Saturday,True,3,1,1,0,0,0
INC00094,2026-04-13,Dublin,Ireland,Emergency Exit Misuse,High,Evening,8,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Monday,False,3,1,1,0,0,0
INC01254,2026-04-13,London,UK,Suspicious Person,High,Night,11,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Monday,False,3,1,1,0,0,0
INC01725,2026-04-13,Tokyo,Japan,Lost Badge,Low,Day,17,Yes,Yes,No,Resolved,2026,4,Apr,2026-04,Monday,False,1,0,0,0,0,1
INC01857,2026-04-13,Sydney,Australia,Visitor Policy Violation,Medium,Night,13,Yes,Yes,Yes,Under Investigation,2026,4,Apr,2026-04,Monday,False,2,0,0,1,0,0
INC01237,2026-04-14,Bangalore,India,CCTV Offline,Medium,Day,13,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Tuesday,False,2,0,1,0,0,0
INC01892,2026-04-14,London,UK,Unauthorized Access,Medium,Day,15,N/A,Yes,No,Under Investigation,2026,4,Apr,2026-04,Tuesday,False,2,0,0,1,0,0
INC01919,2026-04-14,Berlin,Germany,CCTV Offline,Medium,Day,12,No,Yes,No,Under Investigation,2026,4,Apr,2026-04,Tuesday,False,2,0,0,1,0,0
INC00009,2026-04-15,Tokyo,Japan,Lost Badge,Medium,Day,13,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Wednesday,False,2,0,1,0,0,0
INC01100,2026-04-15,Berlin,Germany,CCTV Offline,Medium,Day,15,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Wednesday,False,2,0,1,0,0,0
INC00336,2026-04-16,Dublin,Ireland,Visitor Policy Violation,Medium,Night,18,Yes,Yes,No,Resolved,2026,4,Apr,2026-04,Thursday,False,2,0,0,0,0,1
INC00573,2026-04-16,London,UK,Badge Misuse,High,Day,12,Yes,Yes,No,Resolved,2026,4,Apr,2026-04,Thursday,False,3,1,0,0,0,0
INC01442,2026-04-16,Sydney,Australia,Door Forced Open,Critical,Day,12,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Thursday,False,4,1,1,0,0,0
INC01750,2026-04-16,Tokyo,Japan,Visitor Policy Violation,Medium,Night,11,Yes,No,No,Under Investigation,2026,4,Apr,2026-04,Thursday,False,2,0,0,1,0,0
INC00701,2026-04-17,London,UK,Tailgating,Medium,Evening,8,N/A,Yes,No,Resolved,2026,4,Apr,2026-04,Friday,False,2,0,0,0,0,0
INC00941,2026-04-17,London,UK,Unauthorized Access,Medium,Night,11,Yes,No,No,Confirmed,2026,4,Apr,2026-04,Friday,False,2,0,1,0,0,0
INC01141,2026-04-17,Austin,USA,Badge Misuse,High,Day,14,No,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Friday,False,3,1,1,0,0,0
INC01685,2026-04-17,Singapore,Singapore,Badge Misuse,High,Day,3,No,Yes,Yes,Resolved,2026,4,Apr,2026-04,Friday,False,3,1,0,0,0,0
INC01456,2026-04-18,Singapore,Singapore,Suspicious Person,High,Day,7,Yes,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Saturday,True,3,1,1,0,0,0
INC01982,2026-04-18,Berlin,Germany,Unauthorized Access,Medium,Night,9,N/A,Yes,No,Confirmed,2026,4,Apr,2026-04,Saturday,True,2,0,1,0,0,0
INC00675,2026-04-19,Bangalore,India,Tailgating,Medium,Night,14,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Sunday,True,2,0,1,0,0,0
INC01479,2026-04-20,Tokyo,Japan,Visitor Policy Violation,Low,Night,20,Yes,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Monday,False,1,0,1,0,0,1
INC01949,2026-04-20,Sydney,Australia,Lost Badge,Low,Evening,6,Yes,Yes,No,Resolved,2026,4,Apr,2026-04,Monday,False,1,0,0,0,0,0
INC00102,2026-04-21,Singapore,Singapore,Emergency Exit Misuse,Medium,Evening,14,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Tuesday,False,2,0,1,0,0,0
INC00743,2026-04-21,Berlin,Germany,Unauthorized Access,High,Day,10,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Tuesday,False,3,1,1,0,0,0
INC00779,2026-04-21,Berlin,Germany,Emergency Exit Misuse,High,Evening,15,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Tuesday,False,3,1,1,0,0,0
INC00591,2026-04-22,Bangalore,India,Suspicious Person,Medium,Day,9,Yes,No,No,Resolved,2026,4,Apr,2026-04,Wednesday,False,2,0,0,0,0,0
INC01473,2026-04-22,London,UK,CCTV False Alarm,Low,Day,6,No,Yes,No,False Alarm,2026,4,Apr,2026-04,Wednesday,False,1,0,0,0,1,0
INC00173,2026-04-23,Tokyo,Japan,CCTV Offline,Medium,Day,15,Yes,Yes,No,Under Investigation,2026,4,Apr,2026-04,Thursday,False,2,0,0,1,0,0
INC00382,2026-04-23,Austin,USA,Door Forced Open,Critical,Day,14,No,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Thursday,False,4,1,1,0,0,0
INC01862,2026-04-23,Tokyo,Japan,Lost Badge,Low,Evening,16,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Thursday,False,1,0,1,0,0,1
INC00566,2026-04-24,Austin,USA,Unauthorized Access,Medium,Day,15,No,Yes,No,Under Investigation,2026,4,Apr,2026-04,Friday,False,2,0,0,1,0,0
INC00769,2026-04-24,London,UK,Badge Misuse,Medium,Evening,8,Yes,No,No,Confirmed,2026,4,Apr,2026-04,Friday,False,2,0,1,0,0,0
INC00782,2026-04-24,Bangalore,India,CCTV False Alarm,Low,Day,14,Yes,Yes,No,False Alarm,2026,4,Apr,2026-04,Friday,False,1,0,0,0,1,0
INC00075,2026-04-25,Dublin,Ireland,Suspicious Package,High,Day,9,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Saturday,True,3,1,1,0,0,0
INC00535,2026-04-25,Sydney,Australia,Suspicious Package,Critical,Day,15,No,Yes,No,Under Investigation,2026,4,Apr,2026-04,Saturday,True,4,1,0,1,0,0
INC00709,2026-04-25,Singapore,Singapore,Suspicious Package,High,Night,14,No,No,No,Resolved,2026,4,Apr,2026-04,Saturday,True,3,1,0,0,0,0
INC00945,2026-04-25,Berlin,Germany,CCTV False Alarm,Low,Day,5,Yes,Yes,No,False Alarm,2026,4,Apr,2026-04,Saturday,True,1,0,0,0,1,0
INC01026,2026-04-25,Sydney,Australia,Tailgating,High,Night,15,No,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Saturday,True,3,1,1,0,0,0
INC00364,2026-04-26,Bangalore,India,Tailgating,Medium,Evening,15,No,No,Yes,Confirmed,2026,4,Apr,2026-04,Sunday,True,2,0,1,0,0,0
INC00452,2026-04-26,Bangalore,India,CCTV Offline,Medium,Day,9,Yes,Yes,No,Resolved,2026,4,Apr,2026-04,Sunday,True,2,0,0,0,0,0
INC01312,2026-04-26,London,UK,CCTV Offline,Medium,Day,20,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Sunday,True,2,0,1,0,0,1
INC01427,2026-04-26,Bangalore,India,Visitor Policy Violation,Low,Day,13,No,No,No,Confirmed,2026,4,Apr,2026-04,Sunday,True,1,0,1,0,0,0
INC00594,2026-04-27,Bangalore,India,Visitor Policy Violation,Low,Day,17,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Monday,False,1,0,1,0,0,1
INC01224,2026-04-27,Bangalore,India,Door Forced Open,High,Day,2,No,Yes,No,Under Investigation,2026,4,Apr,2026-04,Monday,False,3,1,0,1,0,0
INC01227,2026-04-27,Bangalore,India,Tailgating,High,Day,21,No,Yes,No,Confirmed,2026,4,Apr,2026-04,Monday,False,3,1,1,0,0,1
INC01792,2026-04-27,Tokyo,Japan,Suspicious Package,High,Evening,13,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Monday,False,3,1,1,0,0,0
INC01860,2026-04-27,Singapore,Singapore,Badge Misuse,High,Evening,8,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Monday,False,3,1,1,0,0,0
INC01990,2026-04-27,London,UK,CCTV Offline,Medium,Day,3,Yes,Yes,No,Confirmed,2026,4,Apr,2026-04,Monday,False,2,0,1,0,0,0
INC01625,2026-04-28,Sydney,Australia,Badge Misuse,Medium,Evening,5,No,Yes,Yes,Confirmed,2026,4,Apr,2026-04,Tuesday,False,2,0,1,0,0,0
INC01873,2026-04-28,Berlin,Germany,Lost Badge,Medium,Evening,18,Yes,No,No,Resolved,2026,4,Apr,2026-04,Tuesday,False,2,0,0,0,0,1
